Obj,Rating,Sub,Block
OBJECTS23,NA,454,2
OBJECTS8,NA,454,2
OBJECTS25,NA,454,2
OBJECTS7,NA,454,2
OBJECTS5,5,454,1
OBJECTS12,5,454,1
OBJECTS18,3,454,2
OBJECTS34,5,454,1
OBJECTS3,3,454,1
OBJECTS32,NA,454,2
OBJECTS42,NA,454,2
OBJECTS16,NA,454,2
OBJECTS7,5,454,1
OBJECTS23,5,454,1
OBJECTS6,5,454,1
OBJECTS3,3,454,2
OBJECTS49,NA,454,2
OBJECTS32,4,454,1
OBJECTS37,NA,454,2
OBJECTS26,NA,454,2
OBJECTS8,4,454,1
OBJECTS38,3,454,1
OBJECTS25,3,454,1
OBJECTS24,3,454,2
OBJECTS33,3,454,2
OBJECTS9,4,454,1
OBJECTS37,3,454,1
OBJECTS21,4,454,2
OBJECTS27,4,454,1
OBJECTS40,NA,454,2
OBJECTS35,NA,454,2
OBJECTS24,3,454,1
OBJECTS31,4,454,1
OBJECTS9,2,468,1
OBJECTS49,1,468,1
OBJECTS16,NA,468,2
OBJECTS34,NA,468,2
OBJECTS18,6,468,2
OBJECTS18,5,468,1
OBJECTS34,1,468,1
OBJECTS8,NA,468,2
OBJECTS16,2,468,1
OBJECTS12,4,468,2
OBJECTS9,1,468,2
OBJECTS40,1,468,1
OBJECTS6,3,468,1
OBJECTS12,5,468,1
OBJECTS39,1,468,1
OBJECTS26,5,468,1
OBJECTS32,2,468,1
OBJECTS11,NA,468,2
OBJECTS27,5,468,1
OBJECTS6,2,468,2
OBJECTS40,NA,468,2
OBJECTS49,NA,468,2
OBJECTS42,NA,468,2
OBJECTS5,NA,468,2
OBJECTS31,1,468,1
OBJECTS26,NA,468,2
OBJECTS21,3,468,1
OBJECTS43,4,468,2
OBJECTS37,NA,468,2
OBJECTS11,2,468,1
OBJECTS22,NA,468,2
OBJECTS43,4,468,1
OBJECTS31,NA,468,2
OBJECTS7,NA,468,2
OBJECTS23,NA,468,2
OBJECTS22,3,468,1
OBJECTS24,6,468,1
OBJECTS27,5,468,2
OBJECTS24,6,468,2
OBJECTS33,2,468,2
OBJECTS37,2,468,1
OBJECTS7,4,468,1
OBJECTS5,3,468,1
OBJECTS25,3,468,1
OBJECTS38,NA,468,2
OBJECTS23,7,468,1
OBJECTS32,NA,468,2
OBJECTS8,4,468,1
OBJECTS3,2,468,1
OBJECTS45,NA,468,2
OBJECTS42,3,468,1
OBJECTS3,3,468,2
OBJECTS45,5,468,1
OBJECTS35,NA,468,2
OBJECTS35,7,468,1
OBJECTS25,NA,468,2
OBJECTS33,2,468,1
OBJECTS21,2,468,2
OBJECTS39,2,468,2
OBJECTS38,1,468,1
OBJECTS42,5,469,1
OBJECTS21,3,469,1
OBJECTS18,3,469,2
OBJECTS9,2,469,2
OBJECTS35,3,469,1
OBJECTS12,4,469,1
OBJECTS31,6,469,1
OBJECTS8,NA,469,2
OBJECTS43,5,469,1
OBJECTS39,5,469,1
OBJECTS12,3,469,2
OBJECTS7,3,469,1
OBJECTS23,NA,469,2
OBJECTS22,3,469,1
OBJECTS24,4,469,1
OBJECTS35,NA,469,2
OBJECTS31,NA,469,2
OBJECTS22,NA,469,2
OBJECTS24,2,469,2
OBJECTS5,5,469,1
OBJECTS6,5,469,2
OBJECTS43,5,469,2
OBJECTS9,3,469,1
OBJECTS26,5,469,1
OBJECTS6,5,469,1
OBJECTS16,NA,469,2
OBJECTS16,3,469,1
OBJECTS38,NA,469,2
OBJECTS40,5,469,1
OBJECTS18,4,469,1
OBJECTS3,5,469,2
OBJECTS40,NA,469,2
OBJECTS34,3,469,1
OBJECTS3,5,469,1
OBJECTS49,NA,469,2
OBJECTS33,5,469,2
OBJECTS49,3,469,1
OBJECTS27,5,469,2
OBJECTS23,4,469,1
OBJECTS8,3,469,1
OBJECTS5,NA,469,2
OBJECTS7,NA,469,2
OBJECTS42,NA,469,2
OBJECTS45,NA,469,2
OBJECTS25,3,469,1
OBJECTS25,NA,469,2
OBJECTS26,NA,469,2
OBJECTS11,NA,469,2
OBJECTS45,5,469,1
OBJECTS34,NA,469,2
OBJECTS37,5,469,1
OBJECTS39,4,469,2
OBJECTS11,3,469,1
OBJECTS32,NA,469,2
OBJECTS21,2,469,2
OBJECTS38,5,469,1
OBJECTS32,4,469,1
OBJECTS27,5,469,1
OBJECTS37,NA,469,2
OBJECTS33,4,469,1
OBJECTS16,NA,472,2
OBJECTS12,1,472,2
OBJECTS21,2,472,1
OBJECTS3,1,472,1
OBJECTS26,7,472,1
OBJECTS6,6,472,1
OBJECTS42,NA,472,2
OBJECTS40,NA,472,2
OBJECTS34,NA,472,2
OBJECTS11,3,472,1
OBJECTS40,3,472,1
OBJECTS33,2,472,2
OBJECTS7,2,472,1
OBJECTS5,NA,472,2
OBJECTS39,2,472,1
OBJECTS37,5,472,1
OBJECTS24,6,472,1
OBJECTS9,2,472,2
OBJECTS32,4,472,1
OBJECTS49,4,472,1
OBJECTS45,2,472,1
OBJECTS35,NA,472,2
OBJECTS8,3,472,1
OBJECTS8,NA,472,2
OBJECTS37,NA,472,2
OBJECTS43,5,472,2
OBJECTS26,NA,472,2
OBJECTS32,NA,472,2
OBJECTS25,NA,472,2
OBJECTS3,1,472,2
OBJECTS24,4,472,2
OBJECTS23,NA,472,2
OBJECTS5,5,472,1
OBJECTS11,NA,472,2
OBJECTS38,5,472,1
OBJECTS18,2,472,1
OBJECTS34,2,472,1
OBJECTS39,2,472,2
OBJECTS23,6,472,1
OBJECTS43,5,472,1
OBJECTS38,NA,472,2
OBJECTS7,NA,472,2
OBJECTS16,3,472,1
OBJECTS25,5,472,1
OBJECTS45,NA,472,2
OBJECTS49,NA,472,2
OBJECTS18,2,472,2
OBJECTS22,2,472,1
OBJECTS9,2,472,1
OBJECTS27,3,472,2
OBJECTS35,5,472,1
OBJECTS12,1,472,1
OBJECTS6,4,472,2
OBJECTS42,3,472,1
OBJECTS31,2,472,1
OBJECTS27,4,472,1
OBJECTS33,2,472,1
OBJECTS22,NA,472,2
OBJECTS21,2,472,2
OBJECTS31,NA,472,2
OBJECTS33,1,536,2
OBJECTS11,6,536,1
OBJECTS7,7,536,1
OBJECTS40,NA,536,2
OBJECTS18,4,536,1
OBJECTS25,NA,536,2
OBJECTS42,NA,536,2
OBJECTS7,NA,536,2
OBJECTS8,NA,536,2
OBJECTS12,1,536,2
OBJECTS23,NA,536,2
OBJECTS24,1,536,2
OBJECTS21,2,536,1
OBJECTS21,2,536,2
OBJECTS8,3,536,1
OBJECTS49,NA,536,2
OBJECTS37,NA,536,2
OBJECTS6,1,536,1
OBJECTS3,4,536,1
OBJECTS33,2,536,1
OBJECTS26,NA,536,2
OBJECTS34,2,536,1
OBJECTS16,NA,536,2
OBJECTS3,4,536,2
OBJECTS49,3,536,1
OBJECTS9,2,536,2
OBJECTS12,1,536,1
OBJECTS11,NA,536,2
OBJECTS45,NA,536,2
OBJECTS43,2,536,2
OBJECTS42,3,536,1
OBJECTS26,2,536,1
OBJECTS39,4,536,2
OBJECTS32,NA,536,2
OBJECTS38,NA,536,2
OBJECTS22,2,536,1
OBJECTS38,2,536,1
OBJECTS34,NA,536,2
OBJECTS45,3,536,1
OBJECTS5,NA,536,2
OBJECTS18,4,536,2
OBJECTS31,NA,536,2
OBJECTS16,3,536,1
OBJECTS35,3,536,1
OBJECTS31,2,536,1
OBJECTS5,5,536,1
OBJECTS24,2,536,1
OBJECTS22,NA,536,2
OBJECTS6,1,536,2
OBJECTS32,2,536,1
OBJECTS27,2,536,1
OBJECTS40,4,536,1
OBJECTS27,1,536,2
OBJECTS35,NA,536,2
OBJECTS25,5,536,1
OBJECTS23,2,536,1
OBJECTS9,2,536,1
OBJECTS39,4,536,1
OBJECTS37,4,536,1
OBJECTS43,4,536,1
OBJECTS21,2,557,1
OBJECTS33,6,557,2
OBJECTS24,6,557,1
OBJECTS31,NA,557,2
OBJECTS12,7,557,2
OBJECTS31,3,557,1
OBJECTS7,2,557,1
OBJECTS49,2,557,1
OBJECTS22,1,557,1
OBJECTS38,3,557,1
OBJECTS27,5,557,2
OBJECTS32,NA,557,2
OBJECTS7,NA,557,2
OBJECTS3,3,557,2
OBJECTS32,6,557,1
OBJECTS24,6,557,2
OBJECTS37,3,557,1
OBJECTS42,3,557,1
OBJECTS3,5,557,1
OBJECTS25,NA,557,2
OBJECTS18,2,557,1
OBJECTS6,3,557,2
OBJECTS5,NA,557,2
OBJECTS33,6,557,1
OBJECTS21,1,557,2
OBJECTS43,3,557,1
OBJECTS35,2,557,1
OBJECTS42,NA,557,2
OBJECTS8,NA,557,2
OBJECTS5,3,557,1
OBJECTS39,3,557,2
OBJECTS22,NA,557,2
OBJECTS23,NA,557,2
OBJECTS39,2,557,1
OBJECTS38,NA,557,2
OBJECTS16,1,557,1
OBJECTS16,NA,557,2
OBJECTS40,2,557,1
OBJECTS23,6,557,1
OBJECTS6,3,557,1
OBJECTS26,2,557,1
OBJECTS49,NA,557,2
OBJECTS18,3,557,2
OBJECTS9,2,557,1
OBJECTS37,NA,557,2
OBJECTS8,2,557,1
OBJECTS25,3,557,1
OBJECTS11,1,557,1
OBJECTS26,NA,557,2
OBJECTS27,7,557,1
OBJECTS35,NA,557,2
OBJECTS40,NA,557,2
OBJECTS43,2,557,2
OBJECTS34,3,557,1
OBJECTS11,NA,557,2
OBJECTS34,NA,557,2
OBJECTS12,6,557,1
OBJECTS45,NA,557,2
OBJECTS9,1,557,2
OBJECTS45,2,557,1
OBJECTS12,1,568,2
OBJECTS22,NA,568,2
OBJECTS27,7,568,1
OBJECTS49,2,568,1
OBJECTS22,4,568,1
OBJECTS16,NA,568,2
OBJECTS38,3,568,1
OBJECTS24,5,568,1
OBJECTS5,5,568,1
OBJECTS45,7,568,1
OBJECTS34,NA,568,2
OBJECTS43,4,568,1
OBJECTS45,NA,568,2
OBJECTS12,2,568,1
OBJECTS32,NA,568,2
OBJECTS18,6,568,2
OBJECTS38,NA,568,2
OBJECTS39,6,568,2
OBJECTS31,NA,568,2
OBJECTS6,7,568,1
OBJECTS5,NA,568,2
OBJECTS25,NA,568,2
OBJECTS43,2,568,2
OBJECTS11,NA,568,2
OBJECTS16,2,568,1
OBJECTS40,NA,568,2
OBJECTS9,1,568,1
OBJECTS25,7,568,1
OBJECTS6,7,568,2
OBJECTS24,4,568,2
OBJECTS37,NA,568,2
OBJECTS27,6,568,2
OBJECTS31,3,568,1
OBJECTS33,4,568,2
OBJECTS23,6,568,1
OBJECTS32,4,568,1
OBJECTS35,6,568,1
OBJECTS8,3,568,1
OBJECTS42,5,568,1
OBJECTS9,1,568,2
OBJECTS49,NA,568,2
OBJECTS26,6,568,1
OBJECTS42,NA,568,2
OBJECTS39,6,568,1
OBJECTS34,7,568,1
OBJECTS21,3,568,1
OBJECTS40,5,568,1
OBJECTS8,NA,568,2
OBJECTS18,6,568,1
OBJECTS3,3,568,1
OBJECTS3,4,568,2
OBJECTS26,NA,568,2
OBJECTS33,5,568,1
OBJECTS35,NA,568,2
OBJECTS7,NA,568,2
OBJECTS11,2,568,1
OBJECTS23,NA,568,2
OBJECTS7,3,568,1
OBJECTS37,4,568,1
OBJECTS21,2,568,2
OBJECTS37,3,569,1
OBJECTS24,4,569,1
OBJECTS22,3,569,1
OBJECTS37,NA,569,2
OBJECTS31,3,569,1
OBJECTS35,NA,569,2
OBJECTS27,3,569,1
OBJECTS12,4,569,2
OBJECTS39,5,569,2
OBJECTS16,NA,569,2
OBJECTS32,NA,569,2
OBJECTS38,NA,569,2
OBJECTS6,2,569,2
OBJECTS45,3,569,1
OBJECTS9,2,569,2
OBJECTS43,4,569,2
OBJECTS34,5,569,1
OBJECTS18,4,569,2
OBJECTS43,5,569,1
OBJECTS7,NA,569,2
OBJECTS27,3,569,2
OBJECTS45,NA,569,2
OBJECTS5,2,569,1
OBJECTS49,3,569,1
OBJECTS8,NA,569,2
OBJECTS9,2,569,1
OBJECTS11,NA,569,2
OBJECTS21,4,569,1
OBJECTS25,4,569,1
OBJECTS23,3,569,1
OBJECTS33,5,569,2
OBJECTS8,2,569,1
OBJECTS38,3,569,1
OBJECTS11,4,569,1
OBJECTS7,2,569,1
OBJECTS40,5,569,1
OBJECTS3,4,569,2
OBJECTS40,NA,569,2
OBJECTS18,2,569,1
OBJECTS35,3,569,1
OBJECTS34,NA,569,2
OBJECTS42,NA,569,2
OBJECTS6,2,569,1
OBJECTS25,NA,569,2
OBJECTS42,3,569,1
OBJECTS5,NA,569,2
OBJECTS31,NA,569,2
OBJECTS16,2,569,1
OBJECTS26,3,569,1
OBJECTS49,NA,569,2
OBJECTS26,NA,569,2
OBJECTS21,3,569,2
OBJECTS12,4,569,1
OBJECTS32,4,569,1
OBJECTS22,NA,569,2
OBJECTS24,4,569,2
OBJECTS39,4,569,1
OBJECTS3,3,569,1
OBJECTS33,4,569,1
OBJECTS23,NA,569,2
OBJECTS49,7,582,1
OBJECTS42,NA,582,2
OBJECTS3,1,582,2
OBJECTS40,NA,582,2
OBJECTS32,NA,582,2
OBJECTS39,6,582,2
OBJECTS37,NA,582,2
OBJECTS18,6,582,2
OBJECTS23,NA,582,2
OBJECTS31,NA,582,2
OBJECTS5,5,582,1
OBJECTS33,5,582,1
OBJECTS7,NA,582,2
OBJECTS11,5,582,1
OBJECTS8,7,582,1
OBJECTS8,NA,582,2
OBJECTS22,NA,582,2
OBJECTS25,4,582,1
OBJECTS49,NA,582,2
OBJECTS6,6,582,2
OBJECTS32,7,582,1
OBJECTS7,7,582,1
OBJECTS23,7,582,1
OBJECTS37,7,582,1
OBJECTS34,7,582,1
OBJECTS11,NA,582,2
OBJECTS16,NA,582,2
OBJECTS27,7,582,1
OBJECTS45,6,582,1
OBJECTS43,7,582,1
OBJECTS16,5,582,1
OBJECTS42,7,582,1
OBJECTS21,2,582,2
OBJECTS35,7,582,1
OBJECTS40,7,582,1
OBJECTS26,NA,582,2
OBJECTS24,7,582,1
OBJECTS26,7,582,1
OBJECTS21,4,582,1
OBJECTS24,7,582,2
OBJECTS12,5,582,1
OBJECTS33,3,582,2
OBJECTS34,NA,582,2
OBJECTS5,NA,582,2
OBJECTS39,7,582,1
OBJECTS18,7,582,1
OBJECTS22,7,582,1
OBJECTS6,6,582,1
OBJECTS31,5,582,1
OBJECTS3,1,582,1
OBJECTS43,4,582,2
OBJECTS38,7,582,1
OBJECTS9,3,582,1
OBJECTS25,NA,582,2
OBJECTS27,4,582,2
OBJECTS38,NA,582,2
OBJECTS45,NA,582,2
OBJECTS35,NA,582,2
OBJECTS9,2,582,2
OBJECTS12,1,582,2
OBJECTS25,NA,608,2
OBJECTS23,4,608,1
OBJECTS11,NA,608,2
OBJECTS21,2,608,1
OBJECTS35,NA,608,2
OBJECTS7,2,608,1
OBJECTS38,2,608,1
OBJECTS8,2,608,1
OBJECTS9,2,608,2
OBJECTS12,3,608,2
OBJECTS31,NA,608,2
OBJECTS39,4,608,1
OBJECTS3,2,608,1
OBJECTS11,2,608,1
OBJECTS31,2,608,1
OBJECTS21,2,608,2
OBJECTS6,3,608,1
OBJECTS45,NA,608,2
OBJECTS6,3,608,2
OBJECTS18,4,608,1
OBJECTS26,NA,608,2
OBJECTS32,4,608,1
OBJECTS45,3,608,1
OBJECTS22,2,608,1
OBJECTS27,5,608,1
OBJECTS26,3,608,1
OBJECTS23,NA,608,2
OBJECTS37,NA,608,2
OBJECTS24,5,608,1
OBJECTS7,NA,608,2
OBJECTS33,5,608,2
OBJECTS42,NA,608,2
OBJECTS34,NA,608,2
OBJECTS5,NA,608,2
OBJECTS32,NA,608,2
OBJECTS35,3,608,1
OBJECTS8,NA,608,2
OBJECTS12,3,608,1
OBJECTS43,2,608,2
OBJECTS42,2,608,1
OBJECTS38,NA,608,2
OBJECTS18,4,608,2
OBJECTS5,2,608,1
OBJECTS27,5,608,2
OBJECTS49,2,608,1
OBJECTS43,2,608,1
OBJECTS37,4,608,1
OBJECTS49,NA,608,2
OBJECTS16,NA,608,2
OBJECTS34,6,608,1
OBJECTS39,5,608,2
OBJECTS24,5,608,2
OBJECTS33,5,608,1
OBJECTS3,2,608,2
OBJECTS40,3,608,1
OBJECTS25,5,608,1
OBJECTS9,2,608,1
OBJECTS40,NA,608,2
OBJECTS16,2,608,1
OBJECTS22,NA,608,2
OBJECTS9,3,646,2
OBJECTS26,4,646,1
OBJECTS43,4,646,1
OBJECTS39,5,646,2
OBJECTS42,NA,646,2
OBJECTS8,NA,646,2
OBJECTS45,7,646,1
OBJECTS18,3,646,2
OBJECTS35,NA,646,2
OBJECTS22,NA,646,2
OBJECTS7,NA,646,2
OBJECTS3,4,646,1
OBJECTS32,NA,646,2
OBJECTS45,NA,646,2
OBJECTS25,6,646,1
OBJECTS24,3,646,1
OBJECTS5,4,646,1
OBJECTS11,2,646,1
OBJECTS42,4,646,1
OBJECTS7,3,646,1
OBJECTS9,2,646,1
OBJECTS34,6,646,1
OBJECTS6,3,646,1
OBJECTS12,5,646,2
OBJECTS25,NA,646,2
OBJECTS5,NA,646,2
OBJECTS26,NA,646,2
OBJECTS16,2,646,1
OBJECTS49,3,646,1
OBJECTS12,6,646,1
OBJECTS31,NA,646,2
OBJECTS11,NA,646,2
OBJECTS38,NA,646,2
OBJECTS23,NA,646,2
OBJECTS43,3,646,2
OBJECTS35,6,646,1
OBJECTS3,5,646,2
OBJECTS21,4,646,1
OBJECTS18,4,646,1
OBJECTS33,6,646,2
OBJECTS27,3,646,1
OBJECTS33,7,646,1
OBJECTS31,3,646,1
OBJECTS6,3,646,2
OBJECTS37,5,646,1
OBJECTS34,NA,646,2
OBJECTS21,4,646,2
OBJECTS22,4,646,1
OBJECTS32,4,646,1
OBJECTS37,NA,646,2
OBJECTS23,3,646,1
OBJECTS38,3,646,1
OBJECTS40,5,646,1
OBJECTS49,NA,646,2
OBJECTS27,4,646,2
OBJECTS16,NA,646,2
OBJECTS8,3,646,1
OBJECTS40,NA,646,2
OBJECTS24,4,646,2
OBJECTS39,5,646,1
OBJECTS12,3,664,2
OBJECTS16,NA,664,2
OBJECTS16,1,664,1
OBJECTS21,1,664,2
OBJECTS8,1,664,1
OBJECTS43,1,664,2
OBJECTS22,3,664,1
OBJECTS27,1,664,1
OBJECTS45,NA,664,2
OBJECTS5,6,664,1
OBJECTS37,2,664,1
OBJECTS9,1,664,1
OBJECTS21,1,664,1
OBJECTS34,3,664,1
OBJECTS31,4,664,1
OBJECTS45,1,664,1
OBJECTS32,1,664,1
OBJECTS23,2,664,1
OBJECTS8,NA,664,2
OBJECTS32,NA,664,2
OBJECTS18,1,664,2
OBJECTS6,5,664,1
OBJECTS24,1,664,2
OBJECTS12,3,664,1
OBJECTS37,NA,664,2
OBJECTS49,1,664,1
OBJECTS3,3,664,2
OBJECTS24,2,664,1
OBJECTS33,5,664,1
OBJECTS38,1,664,1
OBJECTS34,NA,664,2
OBJECTS35,1,664,1
OBJECTS40,1,664,1
OBJECTS42,1,664,1
OBJECTS39,1,664,2
OBJECTS3,4,664,1
OBJECTS9,1,664,2
OBJECTS5,NA,664,2
OBJECTS39,4,664,1
OBJECTS11,1,664,1
OBJECTS11,NA,664,2
OBJECTS43,1,664,1
OBJECTS6,4,664,2
OBJECTS33,1,664,2
OBJECTS40,NA,664,2
OBJECTS27,1,664,2
OBJECTS25,1,664,1
OBJECTS7,NA,664,2
OBJECTS25,NA,664,2
OBJECTS7,1,664,1
OBJECTS42,NA,664,2
OBJECTS49,NA,664,2
OBJECTS22,NA,664,2
OBJECTS23,NA,664,2
OBJECTS38,NA,664,2
OBJECTS26,2,664,1
OBJECTS31,NA,664,2
OBJECTS35,NA,664,2
OBJECTS18,1,664,1
OBJECTS26,NA,664,2
OBJECTS26,NA,665,2
OBJECTS37,4,665,1
OBJECTS24,7,665,2
OBJECTS26,7,665,1
OBJECTS7,NA,665,2
OBJECTS12,5,665,2
OBJECTS7,3,665,1
OBJECTS8,3,665,1
OBJECTS38,NA,665,2
OBJECTS8,NA,665,2
OBJECTS22,2,665,1
OBJECTS21,2,665,2
OBJECTS24,7,665,1
OBJECTS32,NA,665,2
OBJECTS23,NA,665,2
OBJECTS35,6,665,1
OBJECTS37,NA,665,2
OBJECTS38,3,665,1
OBJECTS43,3,665,1
OBJECTS18,7,665,2
OBJECTS34,NA,665,2
OBJECTS42,3,665,1
OBJECTS31,2,665,1
OBJECTS25,5,665,1
OBJECTS25,NA,665,2
OBJECTS43,3,665,2
OBJECTS31,NA,665,2
OBJECTS35,NA,665,2
OBJECTS18,7,665,1
OBJECTS49,NA,665,2
OBJECTS5,5,665,1
OBJECTS23,6,665,1
OBJECTS6,4,665,1
OBJECTS34,4,665,1
OBJECTS45,5,665,1
OBJECTS12,4,665,1
OBJECTS33,5,665,2
OBJECTS3,4,665,1
OBJECTS40,NA,665,2
OBJECTS39,5,665,2
OBJECTS6,3,665,2
OBJECTS45,NA,665,2
OBJECTS32,6,665,1
OBJECTS16,NA,665,2
OBJECTS27,7,665,2
OBJECTS40,4,665,1
OBJECTS3,4,665,2
OBJECTS5,NA,665,2
OBJECTS22,NA,665,2
OBJECTS33,5,665,1
OBJECTS42,NA,665,2
OBJECTS49,2,665,1
OBJECTS27,7,665,1
OBJECTS11,2,665,1
OBJECTS39,5,665,1
OBJECTS9,2,665,2
OBJECTS16,3,665,1
OBJECTS9,2,665,1
OBJECTS21,2,665,1
OBJECTS11,NA,665,2
OBJECTS25,7,669,1
OBJECTS6,4,669,2
OBJECTS12,1,669,2
OBJECTS24,7,669,1
OBJECTS11,6,669,1
OBJECTS35,7,669,1
OBJECTS40,5,669,1
OBJECTS40,NA,669,2
OBJECTS49,5,669,1
OBJECTS16,6,669,1
OBJECTS8,NA,669,2
OBJECTS9,4,669,2
OBJECTS27,7,669,2
OBJECTS34,7,669,1
OBJECTS35,NA,669,2
OBJECTS23,7,669,1
OBJECTS16,NA,669,2
OBJECTS25,NA,669,2
OBJECTS33,6,669,1
OBJECTS21,3,669,2
OBJECTS42,5,669,1
OBJECTS11,NA,669,2
OBJECTS32,6,669,1
OBJECTS18,6,669,1
OBJECTS42,NA,669,2
OBJECTS26,7,669,1
OBJECTS43,4,669,2
OBJECTS45,NA,669,2
OBJECTS5,6,669,1
OBJECTS21,3,669,1
OBJECTS26,NA,669,2
OBJECTS43,5,669,1
OBJECTS27,7,669,1
OBJECTS18,7,669,2
OBJECTS45,7,669,1
OBJECTS38,NA,669,2
OBJECTS31,5,669,1
OBJECTS39,7,669,1
OBJECTS33,5,669,2
OBJECTS3,5,669,1
OBJECTS3,4,669,2
OBJECTS37,NA,669,2
OBJECTS34,NA,669,2
OBJECTS31,NA,669,2
OBJECTS37,6,669,1
OBJECTS39,7,669,2
OBJECTS22,NA,669,2
OBJECTS38,2,669,1
OBJECTS23,NA,669,2
OBJECTS12,1,669,1
OBJECTS9,5,669,1
OBJECTS5,NA,669,2
OBJECTS6,5,669,1
OBJECTS7,NA,669,2
OBJECTS8,4,669,1
OBJECTS7,5,669,1
OBJECTS22,5,669,1
OBJECTS32,NA,669,2
OBJECTS49,NA,669,2
OBJECTS24,7,669,2
OBJECTS49,NA,676,2
OBJECTS6,1,676,2
OBJECTS42,1,676,1
OBJECTS42,NA,676,2
OBJECTS21,3,676,1
OBJECTS8,4,676,1
OBJECTS21,3,676,2
OBJECTS34,NA,676,2
OBJECTS8,NA,676,2
OBJECTS3,1,676,2
OBJECTS26,NA,676,2
OBJECTS11,1,676,1
OBJECTS9,2,676,2
OBJECTS35,4,676,1
OBJECTS22,3,676,1
OBJECTS32,1,676,1
OBJECTS16,NA,676,2
OBJECTS34,1,676,1
OBJECTS49,1,676,1
OBJECTS6,3,676,1
OBJECTS5,4,676,1
OBJECTS24,1,676,2
OBJECTS18,6,676,2
OBJECTS45,1,676,1
OBJECTS31,1,676,1
OBJECTS33,4,676,1
OBJECTS18,6,676,1
OBJECTS23,NA,676,2
OBJECTS3,1,676,1
OBJECTS25,NA,676,2
OBJECTS11,NA,676,2
OBJECTS35,NA,676,2
OBJECTS27,1,676,2
OBJECTS27,1,676,1
OBJECTS39,1,676,1
OBJECTS38,NA,676,2
OBJECTS43,1,676,1
OBJECTS23,3,676,1
OBJECTS38,1,676,1
OBJECTS45,NA,676,2
OBJECTS26,1,676,1
OBJECTS40,1,676,1
OBJECTS7,NA,676,2
OBJECTS37,1,676,1
OBJECTS5,NA,676,2
OBJECTS43,1,676,2
OBJECTS24,4,676,1
OBJECTS40,NA,676,2
OBJECTS22,NA,676,2
OBJECTS37,NA,676,2
OBJECTS31,NA,676,2
OBJECTS9,2,676,1
OBJECTS16,1,676,1
OBJECTS12,1,676,2
OBJECTS25,4,676,1
OBJECTS7,4,676,1
OBJECTS12,1,676,1
OBJECTS33,3,676,2
OBJECTS39,1,676,2
OBJECTS32,NA,676,2
OBJECTS11,2,69,1
OBJECTS22,NA,69,2
OBJECTS18,2,69,2
OBJECTS9,2,69,1
OBJECTS22,2,69,1
OBJECTS26,NA,69,2
OBJECTS35,NA,69,2
OBJECTS23,NA,69,2
OBJECTS18,2,69,1
OBJECTS31,NA,69,2
OBJECTS27,2,69,2
OBJECTS8,NA,69,2
OBJECTS11,NA,69,2
OBJECTS9,2,69,2
OBJECTS6,3,69,2
OBJECTS39,2,69,2
OBJECTS45,NA,69,2
OBJECTS8,2,69,1
OBJECTS32,NA,69,2
OBJECTS16,2,69,1
OBJECTS24,2,69,1
OBJECTS21,2,69,1
OBJECTS23,3,69,1
OBJECTS34,NA,69,2
OBJECTS12,2,69,1
OBJECTS26,2,69,1
OBJECTS33,2,69,2
OBJECTS40,NA,69,2
OBJECTS16,NA,69,2
OBJECTS39,2,69,1
OBJECTS5,NA,69,2
OBJECTS5,3,69,1
OBJECTS49,NA,69,2
OBJECTS37,NA,69,2
OBJECTS34,7,69,1
OBJECTS38,NA,69,2
OBJECTS40,2,69,1
OBJECTS42,2,69,1
OBJECTS3,2,69,2
OBJECTS49,2,69,1
OBJECTS31,2,69,1
OBJECTS45,2,69,1
OBJECTS25,3,69,1
OBJECTS7,2,69,1
OBJECTS32,2,69,1
OBJECTS38,2,69,1
OBJECTS37,2,69,1
OBJECTS43,2,69,2
OBJECTS6,4,69,1
OBJECTS43,2,69,1
OBJECTS12,2,69,2
OBJECTS35,2,69,1
OBJECTS33,3,69,1
OBJECTS3,3,69,1
OBJECTS25,NA,69,2
OBJECTS42,NA,69,2
OBJECTS24,2,69,2
OBJECTS21,2,69,2
OBJECTS7,NA,69,2
OBJECTS27,2,69,1
OBJECTS34,5,691,1
OBJECTS45,6,691,1
OBJECTS12,2,691,2
OBJECTS21,5,691,1
OBJECTS32,6,691,1
OBJECTS22,5,691,1
OBJECTS49,NA,691,2
OBJECTS9,2,691,1
OBJECTS9,2,691,2
OBJECTS11,NA,691,2
OBJECTS32,NA,691,2
OBJECTS40,NA,691,2
OBJECTS25,NA,691,2
OBJECTS43,6,691,2
OBJECTS49,2,691,1
OBJECTS37,NA,691,2
OBJECTS38,NA,691,2
OBJECTS6,6,691,2
OBJECTS23,NA,691,2
OBJECTS18,6,691,2
OBJECTS42,NA,691,2
OBJECTS22,NA,691,2
OBJECTS24,4,691,1
OBJECTS8,6,691,1
OBJECTS35,NA,691,2
OBJECTS3,4,691,1
OBJECTS16,NA,691,2
OBJECTS42,3,691,1
OBJECTS33,4,691,1
OBJECTS31,6,691,1
OBJECTS39,5,691,1
OBJECTS7,7,691,1
OBJECTS43,6,691,1
OBJECTS23,4,691,1
OBJECTS5,NA,691,2
OBJECTS24,5,691,2
OBJECTS16,5,691,1
OBJECTS39,4,691,2
OBJECTS21,2,691,2
OBJECTS45,NA,691,2
OBJECTS26,3,691,1
OBJECTS3,2,691,2
OBJECTS40,4,691,1
